Month    ProductName  TotalQuantity
2022-04  J0247        1            
2022-04  J0247        1            
2022-04  J0245        1            
2022-04  J0245        1            
2022-04  J0244        1            
2022-04  J0244        1            
2022-04  J0242        1            
2022-04  J0242        1            
2022-04  J0242        1            
2022-04  J0240        1            
2022-04  J0240        1            
2022-04  J0240        1            
2022-04  J0238        1            
2022-04  J0235        1            
2022-04  J0235        1            
2022-04  J0233        1            
2022-04  J0232        1            
2022-04  J0232        1            
2022-04  J0232        1            
2022-04  J0232        1            
2022-04  J0231        1            
2022-04  J0229        1            
2022-04  J0228        1            
2022-04  J0228        1            
2022-04  J0228        1            
2022-04  J0228        1            
2022-04  J0226        1            
2022-04  J0226        1            
2022-04  J0225        1            
2022-04  J0224        1            
2022-04  J0224        1            
2022-04  J0214        1            
2022-04  J0213        1            
2022-04  J0211        1            
2022-04  J0210        1            
2022-04  J0210        1            
2022-04  J0210        1            
2022-04  J0208        1            
2022-04  J0208        1            
2022-04  J0207        1            
2022-04  J0205        1            
2022-04  J0204        1            
2022-04  J0203        1            
2022-04  J0203        1            
2022-04  J0203        1            
2022-04  J0203        1            
2022-04  J0203        1            
2022-04  J0202        1            
2022-04  J0199        1            
2022-04  J0198        1            
2022-04  J0198        1            
2022-04  J0197        1            
2022-04  J0195        1            
2022-04  J0195        1            
2022-04  J0195        1            
2022-04  J0195        1            
2022-04  J0195        1            
2022-04  J0194        1            
2022-04  J0194        1            
2022-04  J0192        1            
2022-04  J0189        1            
2022-04  J0188        1            
2022-04  J0187        1            
2022-04  J0186        1            
2022-04  J0186        1            
2022-04  J0186        1            
2022-04  J0185        1            
2022-04  J0184        1            
2022-04  J0184        1            
2022-04  J0183        1            
2022-04  J0183        1            
2022-04  J0181        1            
2022-04  J0181        1            
2022-04  J0179        1            
2022-04  J0179        1            
2022-04  J0178        1            
2022-04  J0175        1            
2022-04  J0175        1            
2022-04  J0175        1            
2022-04  J0175        1            
2022-04  J0173        1            
2022-04  J0172        1            
2022-04  J0172        1            
2022-04  J0172        1            
2022-04  J0172        1            
2022-04  J0171        1            
2022-04  J0171        1            
2022-04  J0167        1            
2022-04  J0166        1            
2022-04  J0166        1            
2022-04  J0165        1            
2022-04  J0163        1            
2022-04  J0162        1            
2022-04  J0161        1            
2022-04  J0160        1            
2022-04  J0159        1            
2022-04  J0155        1            
2022-04  J0155        1            
2022-04  J0154        1            
2022-04  J0151        1            
2022-04  J0148        1            
2022-04  J0147        1            
2022-04  J0147        1            
2022-04  J0147        1            
2022-04  J0144        1            
2022-04  J0143        1            
2022-04  J0143        1            
2022-04  J0143        1            
2022-04  J0142        1            
2022-04  J0142        1            
2022-04  J0141        1            
2022-04  J0140        1            
2022-04  J0138        1            
2022-04  J0138        1            
2022-04  J0137        1            
2022-04  J0137        1            
2022-04  J0137        1            
2022-04  J0137        1            
2022-04  J0136        1            
2022-04  J0133        1            
2022-04  J0133        1            
2022-04  J0130        1            
2022-04  J0130        1            
2022-04  J0130        1            
2022-04  J0127        1            
2022-04  J0126        1            
2022-04  J0126        1            
2022-04  J0120        1            
2022-04  J0120        1            
2022-04  J0114        1            
2022-04  J0110        1            
2022-04  J0110        1            
2022-04  J0110        1            
2022-04  J0109        1            
2022-04  J0108        1            
2022-04  J0105        1            
2022-04  J0105        1            
2022-04  J0105        1            
2022-04  J0103        1            
2022-04  J0103        1            
2022-04  J0102        1            
2022-04  J0102        1            
2022-04  J0102        1            
2022-04  J0100        1            
2022-04  J0100        1            
2022-04  J0100        1            
2022-04  J0098        1            
2022-04  J0093        1            
2022-04  J0093        1            
2022-04  J0091        1            
2022-04  J0091        1            
2022-04  J0090        1            
2022-04  J0089        1            
2022-04  J0089        1            
2022-04  J0088        1            
2022-04  J0087        1            
2022-04  J0087        1            
2022-04  J0087        1            
2022-04  J0085        1            
2022-04  J0085        1            
2022-04  J0084        1            
2022-04  J0084        1            
2022-04  J0083        1            
2022-04  J0083        1            
2022-04  J0082        1            
2022-04  J0081        1            
2022-04  J0079        1            
2022-04  J0079        1            
2022-04  J0078        1            
2022-04  J0078        1            
2022-04  J0077        1            
2022-04  J0077        1            
2022-04  J0077        1            
2022-04  J0076        1            
2022-04  J0075        1            
